I-0,I-1,Desired,O-0,O-1,O-2,O-3,Actual,Correct
0.78976,0.65747,0,0.918361,0.0923106,0.000628438,0.144772,0,1
0.67912,0.52577,0,0.744482,0.0216348,0.0028606,0.338211,0,1
0.50345,0.54474,0,0.307097,0.252752,0.0181825,0.0466688,-1,0
0.48488,0.34126,0,0.00744147,0.00842179,0.633398,0.396702,2,0
0.57001,0.62052,0,0.821535,0.161832,0.00157326,0.085773,0,1
0.51392,0.58247,0,0.512543,0.329562,0.00718551,0.0376278,-1,0
0.80056,0.61189,0,0.906036,0.0771072,0.000748029,0.163537,0,1
0.59775,0.76305,0,0.891807,0.152944,0.000849438,0.0942757,0,1
0.57135,0.7044,0,0.856109,0.195903,0.00118323,0.0737532,0,1
0.50028,0.66972,0,0.553112,0.569451,0.00574697,0.0176385,-1,0
0.54031,0.61925,0,0.73031,0.256959,0.00268341,0.0532201,0,1
0.69977,0.73316,0,0.921281,0.105081,0.000598043,0.131489,0,1
0.57504,0.53835,0,0.650632,0.052045,0.00438968,0.191891,0,1
0.72514,0.70988,0,0.921714,0.101471,0.000595448,0.135154,0,1
0.57577,0.61183,0,0.825289,0.142593,0.00154249,0.0958096,0,1
0.55896,0.60178,0,0.773623,0.167981,0.00215454,0.0810774,0,1
0.5651,0.69096,0,0.84247,0.209907,0.00131943,0.0685654,0,1
0.66918,0.38448,0,0.131434,0.000570535,0.0748553,0.880891,3,0
0.60508,0.6812,0,0.890575,0.136859,0.000866802,0.103438,0,1
0.63675,0.57242,0,0.844947,0.060023,0.00139207,0.187527,0,1
0.76683,0.64208,0,0.914887,0.088459,0.000661199,0.14898,0,1
0.66323,0.62488,0,0.90018,0.0891161,0.000796746,0.146258,0,1
0.76084,0.7986,0,0.924874,0.10338,0.000567213,0.133668,0,1
0.56552,0.45994,0,0.191388,0.00595507,0.0426009,0.539348,-1,0
0.51436,0.56504,0,0.458025,0.270069,0.00918389,0.0459538,-1,0
0.71439,0.56575,0,0.859635,0.0483126,0.00124411,0.218837,0,1
0.4801,0.5685,0,0.256967,0.528021,0.0221716,0.0180612,-1,0
0.6024,0.60374,0,0.855427,0.10262,0.00123758,0.127253,0,1
0.70036,0.52607,0,0.754862,0.0216333,0.00269736,0.339292,0,1
0.53947,0.58295,0,0.662463,0.198871,0.00384183,0.0665458,0,1
0.65633,0.64566,0,0.905501,0.0989339,0.000742488,0.135713,0,1
0.60469,0.65272,0,0.883975,0.129088,0.00093312,0.108001,0,1
0.60164,0.67152,0,0.886174,0.138178,0.000908204,0.102263,0,1
0.73393,0.65697,0,0.916693,0.0931269,0.000643042,0.143579,0,1
0.73428,0.5582,0,0.850275,0.0428944,0.00135686,0.235195,0,1
0.60118,0.68774,0,0.888608,0.142319,0.000883399,0.0999556,0,1
0.46173,0.70584,0,0.322772,0.820334,0.014762,0.00609674,1,0
0.63066,0.55901,0,0.815491,0.049856,0.00175704,0.209649,0,1
0.70384,0.67369,0,0.917391,0.0983986,0.000634793,0.137783,0,1
0.52856,0.63742,0,0.695949,0.340489,0.00314244,0.0386469,0,1
0.54782,0.68271,0,0.797574,0.268737,0.0017957,0.0524025,0,1
0.51831,0.44529,0,0.05699,0.011761,0.155297,0.37534,-1,0
0.67931,0.62654,0,0.903885,0.0872633,0.000762878,0.149034,0,1
0.55044,0.48226,0,0.239438,0.0156043,0.0302814,0.355126,-1,0
0.70573,0.46932,0,0.436122,0.00384363,0.0127312,0.648381,3,0
0.60188,0.70231,0,0.890992,0.143865,0.00086027,0.0992385,0,1
0.78658,0.50152,0,0.667142,0.011546,0.00439716,0.451986,0,0
0.68928,0.55155,0,0.827783,0.0383605,0.00162996,0.24967,0,1
0.5998,0.66193,0,0.882458,0.137404,0.000944315,0.102455,0,1
0.68562,0.8802,0,0.921827,0.109087,0.000591976,0.127778,0,1
0.67832,0.63561,0,0.906853,0.0910666,0.000733487,0.14471,0,1
0.68087,0.65118,0,0.911278,0.0958394,0.000690842,0.139771,0,1
0.74575,0.72962,0,0.9233,0.101883,0.000581414,0.134955,0,1
0.6575,0.90383,0,0.918234,0.114826,0.000621708,0.122263,0,1
0.75324,0.50212,0,0.660427,0.011333,0.00454411,0.455079,0,0
0.46964,0.62362,0,0.309945,0.739984,0.0160918,0.00883111,1,0
0.61426,0.68226,0,0.896726,0.1288,0.000812015,0.109291,0,1
0.62546,0.62169,0,0.885226,0.0998198,0.000934928,0.13262,0,1
0.70601,0.38469,0,0.140189,0.000547389,0.0696726,0.884984,3,0
0.66219,0.5459,0,0.803357,0.0353827,0.00194595,0.259757,0,1
0.6719,0.50979,0,0.665146,0.0139335,0.00439594,0.414398,0,0
0.70317,0.76216,0,0.922282,0.105878,0.000589016,0.130855,0,1
0.75077,0.71896,0,0.923017,0.101061,0.000584154,0.13576,0,1
0.61491,0.61071,0,0.871913,0.0989069,0.00106838,0.132321,0,1
0.66624,0.46329,0,0.374284,0.00322541,0.0168224,0.674947,3,0
0.59779,0.67745,0,0.884073,0.144091,0.000926059,0.098575,0,1
0.65486,0.57393,0,0.856259,0.0579405,0.0012687,0.193341,0,1
0.58107,0.61674,0,0.838802,0.138062,0.00139437,0.099189,0,1
0.58249,0.4709,0,0.284966,0.00649304,0.0247986,0.533192,-1,0
0.5959,0.57058,0,0.800896,0.0753336,0.00189853,0.156127,0,1
0.71342,0.67588,0,0.918316,0.0980287,0.000626691,0.138306,0,1
0.67691,0.60741,0,0.89427,0.0780094,0.000859432,0.160632,0,1
0.49835,0.62955,0,0.502372,0.548203,0.00716171,0.0185522,-1,0
0.69362,0.52918,0,0.764046,0.0234309,0.00254632,0.325747,0,1
0.53197,0.75415,0,0.755382,0.359522,0.00227637,0.0371459,0,1
0.58422,0.55568,0,0.741068,0.0664883,0.00274489,0.166718,0,1
0.61731,0.60952,0,0.872778,0.0966539,0.00106099,0.134764,0,1
0.58468,0.60247,0,0.831328,0.120008,0.00148954,0.110841,0,1
0.54117,0.70218,0,0.781093,0.304586,0.00197736,0.0454777,0,1
0.66194,0.41221,0,0.172775,0.000888744,0.0531226,0.842058,3,0
0.60283,0.76853,0,0.89583,0.147104,0.00081389,0.097775,0,1
0.52058,0.64512,0,0.660795,0.399659,0.00368058,0.0313323,0,1
0.6705,0.66961,0,0.913074,0.102127,0.000672098,0.133344,0,1
0.66903,0.57326,0,0.860375,0.0557855,0.00122637,0.198872,0,1
0.68916,0.7836,0,0.921533,0.10801,0.000594889,0.128735,0,1
0.45592,0.47325,0,0.0209512,0.138276,0.326904,0.0640921,-1,0
0.65541,0.48024,0,0.469435,0.0056155,0.0108376,0.578992,-1,0
0.71187,0.59196,0,0.888697,0.0663914,0.00092201,0.179551,0,1
0.6788,0.61216,0,0.897298,0.0803946,0.000828866,0.157504,0,1
0.47024,0.68766,0,0.364257,0.777196,0.0123332,0.0076716,1,0
0.62504,0.52543,0,0.698074,0.024431,0.00363334,0.311998,0,1
0.42028,0.70324,0,0.170789,0.922982,0.0336658,0.00262879,1,0
0.62911,0.64255,0,0.895558,0.107824,0.000831545,0.125896,0,1
0.47579,0.46236,0,0.0265125,0.0633541,0.28203,0.122505,-1,0
0.6761,0.63821,0,0.907291,0.0923537,0.000728857,0.143241,0,1
0.53432,0.63563,0,0.721489,0.305688,0.00277803,0.044119,0,1
0.59569,0.58846,0,0.830533,0.0943799,0.00151947,0.133844,0,1
0.67023,0.64017,0,0.906869,0.0940277,0.000732005,0.141254,0,1
0.73758,0.72079,0,0.922716,0.101672,0.00058659,0.135089,0,1
0.63326,0.61341,0,0.884509,0.091535,0.000946631,0.141619,0,1
0.66208,0.58731,0,0.874912,0.0670074,0.00106096,0.176721,0,1
0.65397,0.53265,0,0.75615,0.0266559,0.0026481,0.302149,0,1
0.66003,0.53724,0,0.776139,0.0293751,0.00233986,0.28752,0,1
0.68797,0.5922,0,0.885471,0.0676943,0.000953143,0.176703,0,1
0.54737,0.68947,0,0.798132,0.27266,0.00178727,0.051633,0,1
0.76181,0.5347,0,0.799982,0.027387,0.00201769,0.30208,0,1
0.67547,0.59412,0,0.884608,0.0700371,0.000959965,0.172384,0,1
0.68097,0.38039,0,0.130166,0.000532429,0.0759324,0.886482,3,0
0.72457,0.43654,0,0.270677,0.00147935,0.0287682,0.78832,3,0
0.72583,0.59171,0,0.889954,0.0659353,0.00090991,0.180586,0,1
0.42952,0.67888,0,0.186771,0.906362,0.0304128,0.00314666,1,0
0.84914,0.38123,0,0.149374,0.000541853,0.0647523,0.886455,3,0
0.67201,0.62539,0,0.902185,0.0878043,0.000778538,0.148136,0,1
0.54173,0.54097,0,0.52005,0.0980364,0.00752093,0.115973,-1,0
0.46166,0.51063,0,0.0610155,0.31155,0.123586,0.0318183,-1,0
0.61868,0.6534,0,0.893469,0.117925,0.00084694,0.117072,0,1
0.78254,0.45437,0,0.375869,0.00257906,0.0168951,0.713155,3,0
0.69255,0.63991,0,0.909971,0.0908921,0.000704879,0.14532,0,1
0.53312,0.59931,0,0.666871,0.259715,0.00369565,0.0513593,0,1
0.55745,0.62617,0,0.795972,0.19959,0.00185135,0.0700844,0,1
0.67772,0.75853,0,0.91991,0.109231,0.000608742,0.127394,0,1
0.4562,0.67506,0,0.282636,0.836066,0.0179197,0.00549257,1,0
0.6398,0.80324,0,0.913541,0.121053,0.000661325,0.116671,0,1
0.51582,0.63014,0,0.617602,0.416339,0.00447443,0.0292351,0,0
0.7352,0.81649,0,0.924382,0.104491,0.000571142,0.132496,0,1
0.55186,0.58014,0,0.709491,0.15343,0.00309591,0.085462,0,1
0.41469,0.45619,0,0.00647981,0.17955,0.628868,0.0460021,2,0
0.51273,0.51879,0,0.244954,0.114423,0.0264189,0.0933449,-1,0
0.46928,0.47496,0,0.0302921,0.10615,0.247945,0.0825909,-1,0
0.6375,0.62059,0,0.890325,0.0940124,0.000888404,0.13938,0,1
0.6458,0.77424,0,0.914649,0.1182,0.000652376,0.119051,0,1
0.6508,0.61173,0,0.89034,0.0850494,0.000893313,0.150287,0,1
0.52642,0.59119,0,0.613276,0.277498,0.0047096,0.0470327,0,1
0.53672,0.39901,0,0.0429454,0.00291558,0.213495,0.643022,3,0
0.62617,0.52125,0,0.679709,0.0217068,0.00400413,0.331522,0,1
0.69987,0.43427,0,0.253196,0.00139009,0.0316846,0.795259,3,0
0.59149,0.73886,0,0.88511,0.160539,0.000910098,0.0899425,0,1
0.50551,0.62577,0,0.545821,0.487193,0.00603065,0.0228078,-1,0
0.54147,0.73055,0,0.787498,0.306756,0.00189834,0.0452646,0,1
0.55834,0.52744,0,0.531382,0.0516111,0.00742695,0.186417,-1,0
0.70606,0.64818,0,0.913284,0.0923141,0.000674091,0.144066,0,1
0.59565,0.64002,0,0.871357,0.13326,0.00105552,0.10426,0,1
0.5894,0.54906,0,0.731222,0.0553143,0.00292614,0.188982,0,1
0.75258,0.5659,0,0.864755,0.0485945,0.00118798,0.218635,0,1
0.54475,0.56189,0,0.624648,0.136301,0.00468434,0.091736,0,1
0.66101,0.58728,0,0.87455,0.0671391,0.00106458,0.176434,0,1
0.511,0.4789,0,0.0995836,0.0374667,0.0832785,0.196891,-1,0
0.51382,0.57623,0,0.492977,0.310922,0.00783978,0.0399311,-1,0
0.69611,0.42115,0,0.208365,0.00102325,0.0417181,0.829296,3,0
0.42535,0.65461,0,0.166795,0.90753,0.0350136,0.00307558,1,0
0.65905,0.57128,0,0.854055,0.0553125,0.00129623,0.199313,0,1
0.715,0.57095,0,0.867129,0.0520533,0.00115808,0.209188,0,1
0.60618,0.73098,0,0.896412,0.142061,0.000810189,0.100741,0,1
0.71384,0.70396,0,0.920798,0.101672,0.000603438,0.134821,0,1
0.74495,0.53726,0,0.804344,0.0286931,0.00195475,0.294545,0,1
0.69045,0.62167,0,0.903547,0.0838594,0.000767768,0.153461,0,1
0.59137,0.47894,0,0.352973,0.00756974,0.0177359,0.509085,-1,0
0.60132,0.69416,0,0.889596,0.143284,0.000873664,0.0994667,0,1
0.62018,0.59098,0,0.858308,0.081102,0.00122328,0.152372,0,1
0.6507,0.73229,0,0.914565,0.114886,0.000654211,0.121771,0,1
0.51528,0.43193,0,0.0410861,0.0093772,0.211572,0.411981,-1,0
0.7122,0.63253,0,0.909672,0.0867552,0.000709491,0.150437,0,1
0.79161,0.5322,0,0.797475,0.0264986,0.002055,0.307543,0,1
0.50421,0.44507,0,0.0392985,0.0176454,0.214298,0.294729,-1,0
0.72714,0.5977,0,0.894477,0.0695385,0.000862941,0.174507,0,1
0.48304,0.67171,0,0.437238,0.69593,0.00914215,0.0109983,1,0
0.59509,0.52176,0,0.625202,0.0272022,0.00510746,0.287571,0,1
0.6413,0.33193,0,0.0899865,0.000412911,0.114611,0.902311,3,0
0.65609,0.77509,0,0.916926,0.11473,0.000633297,0.122185,0,1
0.72261,0.55518,0,0.84285,0.0406648,0.00144609,0.242404,0,1
0.52323,0.61057,0,0.63351,0.336042,0.00423762,0.0383397,0,1
0.72017,0.54202,0,0.812365,0.0315076,0.00184086,0.279655,0,1
0.7017,0.63422,0,0.909278,0.0880693,0.000712501,0.148707,0,1
0.54869,0.60391,0,0.742696,0.202167,0.00254799,0.0675965,0,1
0.5159,0.53624,0,0.344093,0.159782,0.0156919,0.073006,-1,0
0.68213,0.66628,0,0.914219,0.0994331,0.000662814,0.136265,0,1
0.50342,0.60324,0,0.493125,0.460831,0.0075824,0.0243365,-1,0
0.69597,0.64767,0,0.912261,0.093023,0.000683071,0.1431,0,1
0.70673,0.70113,0,0.920172,0.101963,0.00060885,0.134439,0,1
0.53362,0.49313,0,0.224137,0.0319567,0.0318972,0.233045,-1,0
0.45658,0.48288,0,0.027064,0.175766,0.265752,0.0528385,-1,0
0.55322,0.5295,0,0.519022,0.0596841,0.00776497,0.167855,-1,0
0.65665,0.57381,0,0.856807,0.057599,0.0012631,0.194185,0,1
0.70475,0.68003,0,0.918199,0.0993953,0.000627235,0.136832,0,1
0.60818,0.67363,0,0.89146,0.132147,0.000860223,0.106556,0,1
0.51166,0.66852,0,0.625723,0.481494,0.0042554,0.0238725,0,0
0.64826,0.58927,0,0.872022,0.0708366,0.00108754,0.169559,0,1
0.68126,0.53741,0,0.787171,0.0287122,0.00218714,0.292542,0,1
0.54851,0.56868,0,0.664552,0.140553,0.00388647,0.0906163,0,1
0.53923,0.45447,0,0.110433,0.00867168,0.0798391,0.44994,-1,0
0.63763,0.69112,0,0.908133,0.116055,0.000711669,0.120068,0,1
0.80797,0.5642,0,0.867113,0.0485988,0.00116259,0.218922,0,1
0.53599,0.5562,0,0.556941,0.148254,0.00627403,0.0835363,-1,0
0.61604,0.64898,0,0.890699,0.118192,0.000873169,0.116605,0,1
0.61834,0.56199,0,0.810959,0.0558193,0.00180255,0.193866,0,1
0.78524,0.74141,0,0.924372,0.101522,0.000572177,0.135479,0,1
0.42871,0.59094,0,0.123501,0.8519,0.0514311,0.00456939,1,0
0.81309,0.69423,0,0.922597,0.0980296,0.00058886,0.138907,0,1
0.39998,0.61344,0,0.102852,0.919287,0.0612076,0.00260328,1,0
0.75571,0.61846,0,0.907226,0.079881,0.00073546,0.159543,0,1
0.72685,0.57724,0,0.87637,0.0563878,0.00105593,0.199345,0,1
0.815,0.75333,0,0.92489,0.101654,0.000567618,0.135419,0,1
0.66253,0.57689,0,0.863132,0.0592314,0.00119262,0.191194,0,1
0.64248,0.48695,0,0.498579,0.00718636,0.00946162,0.532453,-1,0
0.54641,0.46058,0,0.143577,0.0087589,0.0592413,0.454352,-1,0
0.64763,0.44696,0,0.274779,0.00206878,0.0276879,0.740333,3,0
0.69769,0.73783,0,0.921281,0.105547,0.000597894,0.131038,0,1
0.64611,0.61571,0,0.891021,0.0885468,0.000884672,0.145906,0,1
0.59347,0.56086,0,0.774465,0.0661285,0.00226252,0.169565,0,1
0.50791,0.71418,0,0.622306,0.524507,0.00428355,0.0208377,0,0
0.57392,0.59208,0,0.797916,0.124473,0.0018816,0.105779,0,1
0.57792,0.52565,0,0.597262,0.0365595,0.00569518,0.238352,-1,0
0.45465,0.39733,0,0.00518006,0.0302194,0.704317,0.18375,2,0
0.46647,0.64305,0,0.313561,0.775923,0.0156531,0.00756835,1,0
0.52136,0.70064,0,0.695051,0.423105,0.00310004,0.0294473,0,0
0.33227,0.63067,0,0.0766442,0.953597,0.0818957,0.0015802,1,0
0.48419,0.72163,0,0.466531,0.700107,0.0080603,0.0109368,1,0
0.61818,0.39494,0,0.118987,0.00080158,0.0823498,0.847967,3,0
0.51349,0.74849,0,0.663636,0.484566,0.00356735,0.0239759,0,0
0.52086,0.63127,0,0.648583,0.382733,0.00391202,0.0329571,0,1
0.46201,0.63867,0,0.286195,0.794089,0.0178461,0.00687051,1,0
0.5151,0.5687,0,0.476159,0.278332,0.00848586,0.0447864,-1,0
0.54986,0.67115,0,0.799846,0.256029,0.00177492,0.0551387,0,1
0.51788,0.606,0,0.593528,0.361965,0.00503812,0.0346205,-1,0
0.72594,0.64207,0,0.913223,0.0893588,0.000675895,0.147626,0,1
0.6149,0.54357,0,0.756498,0.040022,0.00258617,0.236257,0,1
0.69672,0.57218,0,0.865694,0.0533333,0.0011719,0.205638,0,1
0.60543,0.56094,0,0.793357,0.059764,0.00202071,0.183523,0,1
0.47411,0.41289,0,0.0100637,0.0224163,0.542682,0.233621,-1,0
0.64774,0.6064,0,0.885971,0.0826251,0.000937655,0.153049,0,1
0.66633,0.50768,0,0.649643,0.013161,0.00474291,0.424224,0,0
0.62668,0.66504,0,0.900129,0.116422,0.000785068,0.118929,0,1
0.53108,0.50073,0,0.248926,0.0429399,0.027252,0.193885,-1,0
0.54936,0.74989,0,0.814052,0.271523,0.00160421,0.052292,0,1
0.53049,0.60812,0,0.669018,0.289351,0.00362993,0.0458893,0,1
0.81364,0.50457,0,0.690308,0.0130716,0.00390308,0.429457,0,0
0.61481,0.81893,0,0.904191,0.136155,0.000740653,0.105076,0,1
0.63137,0.71422,0,0.90795,0.121882,0.000711289,0.115424,0,1
0.67525,0.70252,0,0.917235,0.106225,0.000633383,0.129855,0,1
0.66341,0.6935,0,0.91467,0.107685,0.000655743,0.128157,0,1
0.65024,0.45456,0,0.313104,0.00255165,0.0226108,0.709988,3,0
0.55395,0.54002,0,0.576631,0.0755671,0.00599142,0.14389,-1,0
0.5015,0.58134,0,0.425737,0.413511,0.0102023,0.027639,-1,0
0.54656,0.57446,0,0.672865,0.157522,0.00370909,0.0824059,0,1
0.71443,0.62675,0,0.907936,0.0843858,0.000726622,0.153327,0,1
0.62536,0.70527,0,0.904882,0.12444,0.000738303,0.11319,0,1
0.56429,0.50806,0,0.442483,0.027083,0.0112008,0.275356,-1,0
0.6872,0.52014,0,0.724648,0.0185357,0.00321306,0.364992,0,1
0.69601,0.56712,0,0.858341,0.0496494,0.00125648,0.21478,0,1
0.62315,0.71319,0,0.904543,0.126684,0.000740621,0.111524,0,1
0.70866,0.48461,0,0.535922,0.00629749,0.00813422,0.562003,-1,0
0.65088,0.66608,0,0.908537,0.106277,0.000711636,0.128743,0,1
0.71963,0.47456,0,0.476316,0.00457756,0.010638,0.61903,3,0
0.53475,0.49951,0,0.259619,0.0378674,0.0258739,0.211611,-1,0
0.80479,0.62028,0,0.909519,0.0808255,0.000713733,0.158492,0,1
0.74175,0.48707,0,0.566465,0.00698274,0.00710069,0.544062,-1,0
0.56083,0.60024,0,0.776889,0.161199,0.00211742,0.0841929,0,1
0.63025,0.58845,0,0.862259,0.0750798,0.00118634,0.161611,0,1
0.77584,0.60456,0,0.901567,0.0732416,0.000792374,0.169094,0,1
0.60253,0.63493,0,0.875689,0.12328,0.00101707,0.11146,0,1
0.55931,0.70613,0,0.833115,0.230582,0.0014109,0.0623102,0,1
0.49878,0.7088,0,0.561524,0.593622,0.0055149,0.0163594,-1,0
0.48753,0.68243,0,0.473708,0.669583,0.0078755,0.0122625,1,0
0.73012,0.56549,0,0.861541,0.0480928,0.00122357,0.219728,0,1
0.67311,0.457,0,0.344106,0.00264372,0.0194922,0.706614,3,0
0.5882,0.38805,0,0.0875168,0.000967563,0.113449,0.823242,3,0
0.65135,0.60775,0,0.888081,0.0825684,0.000916915,0.153363,0,1
0.611,0.4127,0,0.139063,0.00112263,0.0679323,0.812187,3,0
0.41221,0.62483,0,0.125584,0.913299,0.0489704,0.00282494,1,0
0.63536,0.70448,0,0.908626,0.118852,0.000706216,0.117857,0,1
0.84579,0.58188,0,0.888765,0.0614574,0.000925268,0.189494,0,1
0.52801,0.51605,0,0.31159,0.0722694,0.0191622,0.137083,-1,0
0.63119,0.67757,0,0.90414,0.116843,0.000747846,0.118996,0,1
0.58989,0.65411,0,0.870377,0.147143,0.00105904,0.0958884,0,1
0.6123,0.63124,0,0.881735,0.113057,0.000962342,0.119998,0,1
0.6365,0.80774,0,0.912638,0.12259,0.000668888,0.115391,0,1
0.51436,0.56347,0,0.452146,0.264553,0.00943014,0.0468611,-1,0
0.65514,0.52232,0,0.714665,0.0203762,0.00336958,0.346308,0,1
0.55365,0.58267,0,0.722061,0.153111,0.00289962,0.0860338,0,1
0.72142,0.57136,0,0.868574,0.0522923,0.00114237,0.208728,0,1
0.62437,0.52813,0,0.709328,0.0263048,0.00341764,0.300098,0,1
0.70801,0.52061,0,0.735465,0.0187454,0.00302933,0.363963,0,1
0.5717,0.60559,0,0.810673,0.143821,0.00171142,0.0943919,0,1
0.63335,0.60212,0,0.876752,0.0841904,0.00102883,0.149965,0,1
0.58329,0.70804,0,0.873577,0.171239,0.00101771,0.0842752,0,1
0.5454,0.49928,0,0.306887,0.0295704,0.0205623,0.251562,-1,0
0.64155,0.59734,0,0.876685,0.0782734,0.00103374,0.158232,0,1
0.47835,0.6424,0,0.3832,0.707433,0.01154,0.010331,1,0
0.46523,0.54828,0,0.142502,0.534997,0.0470959,0.0166042,-1,0
0.48671,0.59677,0,0.366923,0.574316,0.0127902,0.0162837,-1,0
0.60325,0.72874,0,0.894245,0.144984,0.000829366,0.0988527,0,1
0.62794,0.52283,0,0.689674,0.0224834,0.0038057,0.32605,0,1
0.541,0.56407,0,0.613703,0.151753,0.00488898,0.0833995,0,1
0.52793,0.50585,0,0.259217,0.0541,0.0254468,0.165951,-1,0
0.65046,0.51277,0,0.663807,0.0157258,0.00439616,0.390635,0,1
0.61611,0.71148,0,0.900973,0.131575,0.000771654,0.107783,0,1
0.72299,0.62401,0,0.907577,0.0828906,0.00073068,0.155316,0,1
0.67721,0.75349,0,0.91973,0.109158,0.000610352,0.127438,0,1
0.4377,0.44034,0,0.00685571,0.0897463,0.62436,0.0840272,2,0
0.7736,0.58312,0,0.886232,0.0606523,0.000951281,0.190889,0,1
0.68591,0.53851,0,0.792411,0.029343,0.00211255,0.289407,0,1
0.68731,0.74629,0,0.920635,0.107247,0.000603011,0.12933,0,1
0.56529,0.53483,0,0.599391,0.0552469,0.00551802,0.181364,-1,0
0.42005,0.5207,0,0.0343576,0.597475,0.201213,0.0119135,-1,0
0.61687,0.71811,0,0.90187,0.131613,0.00076339,0.107841,0,1
0.67213,0.59886,0,0.887575,0.0734676,0.000927929,0.166933,0,1
0.78448,0.56572,0,0.867401,0.0490779,0.00115888,0.21755,0,1
0.51223,0.7394,0,0.654593,0.493807,0.00371595,0.023214,0,0
0.62347,0.73444,0,0.905966,0.128083,0.000727182,0.11067,0,1
0.70767,0.51687,0,0.718813,0.0169162,0.00332964,0.381836,0,1
0.64458,0.54766,0,0.797759,0.0382361,0.00201148,0.246995,0,1
0.8256,0.64071,0,0.915772,0.0881226,0.000653352,0.14953,0,1
0.71487,0.6382,0,0.911517,0.0886233,0.000691742,0.14831,0,1
0.58697,0.4773,0,0.331819,0.00753305,0.0195714,0.50804,-1,0
0.57387,0.54219,0,0.663694,0.0576617,0.00410488,0.179526,0,1
0.66032,0.67256,0,0.911679,0.105014,0.000683598,0.130323,0,1
0.57387,0.6252,0,0.832724,0.157711,0.00144988,0.0882609,0,1
0.6178,0.58865,0,0.853847,0.0802573,0.00127206,0.153148,0,1
0.71433,0.62368,0,0.906806,0.0831118,0.000737724,0.154908,0,1
0.5849,0.38648,0,0.0832737,0.000990043,0.119277,0.819858,3,0
0.53466,0.49659,0,0.244852,0.0346928,0.02819,0.222827,-1,0
0.6264,0.57435,0,0.841016,0.0644782,0.00143109,0.178018,0,1
0.50955,0.68319,0,0.620691,0.504322,0.00433282,0.0221866,0,0
0.56201,0.3922,0,0.064587,0.00152401,0.15066,0.758786,3,0
0.77021,0.61005,0,0.904138,0.0759738,0.000766465,0.165038,0,1
0.36066,0.63763,0,0.088201,0.950041,0.0707076,0.00170354,1,0
0.70938,0.61529,0,0.90285,0.0795364,0.000776613,0.159459,0,1
0.65693,0.75751,0,0.916708,0.114025,0.00063545,0.122757,0,1
0.52571,0.48214,0,0.151124,0.027704,0.0526717,0.246921,-1,0
0.54051,0.71917,0,0.78232,0.310527,0.00195947,0.0445445,0,1
0.62027,0.50069,0,0.554178,0.0121653,0.00727317,0.431397,-1,0
0.73769,0.58017,0,0.880641,0.0583687,0.00101,0.195248,0,1
0.38,0.40449,0,0.00191247,0.099147,0.86618,0.0699566,2,0
0.65643,0.51999,0,0.704976,0.019071,0.00355445,0.357713,0,1
0.76405,0.6397,0,0.914241,0.0877568,0.000667347,0.149778,0,1
0.63623,0.6311,0,0.89451,0.0997325,0.000845261,0.133653,0,1
0.63546,0.5302,0,0.730897,0.0264538,0.00304953,0.301061,0,1
0.53125,0.73238,0,0.749095,0.36313,0.00235755,0.0365983,0,1
0.63825,0.72261,0,0.910783,0.119164,0.000686639,0.117845,0,1
0.48595,0.67878,0,0.460994,0.679204,0.00829354,0.0117935,1,0
0.63999,0.66083,0,0.904414,0.108863,0.00074841,0.125881,0,1
0.58445,0.52539,0,0.616058,0.0335244,0.00526344,0.252928,0,1
0.59107,0.39625,0,0.0975863,0.00104043,0.100873,0.816174,3,0
0.72116,0.53872,0,0.803489,0.0293442,0.00196371,0.29062,0,1
0.64644,0.59944,0,0.88041,0.0784391,0.000995924,0.158389,0,1
0.64017,0.56061,0,0.825742,0.0493834,0.00163244,0.211983,0,1
0.60016,0.6048,0,0.854021,0.105386,0.00125066,0.12453,0,1
0.61725,0.7364,0,0.903148,0.132614,0.000751345,0.10729,0,1
0.50862,0.71731,0,0.627604,0.519496,0.00418639,0.0212087,0,0
0.52676,0.64579,0,0.694199,0.359599,0.00315641,0.0361996,0,1
0.4211,0.51724,0,0.032166,0.568048,0.21419,0.013034,-1,0
0.62858,0.54134,0,0.765078,0.0354472,0.00247585,0.255731,0,1
0.56678,0.56568,0,0.723788,0.0990112,0.00294784,0.123056,0,1
0.68278,0.53631,0,0.784292,0.0279627,0.00223039,0.296764,0,1
0.54906,0.60119,0,0.739903,0.196868,0.00259215,0.0692089,0,1
0.68965,0.47207,0,0.444274,0.00418889,0.0122417,0.633126,3,0
0.6074,0.47981,0,0.395657,0.00676742,0.0147344,0.535538,-1,0
0.47753,0.74826,0,0.428744,0.74303,0.00936932,0.00911139,1,0
0.56975,0.51074,0,0.480955,0.0269313,0.0095164,0.278956,-1,0
0.55641,0.50668,0,0.400039,0.0297931,0.0133867,0.25708,-1,0
0.67223,0.61067,0,0.895238,0.0804304,0.00084862,0.157199,0,1
0.40666,0.68591,0,0.142181,0.935578,0.0416647,0.00221314,1,0
0.60099,0.57279,0,0.812567,0.0743773,0.0017545,0.158448,0,1
0.62912,0.5854,0,0.858064,0.0729969,0.00123313,0.16452,0,1
0.76216,0.53447,0,0.799359,0.0272512,0.00202658,0.302873,0,1
0.56392,0.49421,0,0.355992,0.0177593,0.0167425,0.342231,-1,0
0.56492,0.50273,0,0.412031,0.0227937,0.0128844,0.302207,-1,0
0.8171,0.62904,0,0.912646,0.0842955,0.000683381,0.154095,0,1
