I-0,I-1,Desired,O-0,O-1,O-2,O-3,O-4,O-5,Actual,Correct
0.71362,0.5047,0,0.907422,0.0438709,0.000340879,5.89828e-06,1.88974e-05,0.0092376,0,1
0.76777,0.47884,0,0.969061,0.00046552,0.000139708,3.09706e-06,6.01711e-06,0.0104719,0,1
0.68369,0.48961,0,0.833514,0.0794541,9.51886e-05,9.71134e-06,2.97311e-05,0.0431839,0,1
0.77201,0.47089,0,0.969491,0.00020902,8.41675e-05,2.76711e-06,4.68218e-06,0.0131023,0,1
0.67284,0.44562,0,0.66611,0.0139307,1.93756e-06,7.73803e-06,3.02754e-05,0.417998,0,0
0.79329,0.50325,0,0.9836,0.000340478,0.00099574,2.95435e-06,3.85883e-06,0.00160514,0,1
0.72381,0.45553,0,0.890026,0.00183155,9.97394e-06,3.74951e-06,1.19754e-05,0.103204,0,1
0.69352,0.4456,0,0.760691,0.00534251,2.47155e-06,5.1173e-06,1.95466e-05,0.300439,0,1
0.63303,0.38685,0,0.0596248,0.00322524,1.97704e-09,6.05317e-06,4.561e-05,0.945261,5,0
0.6091,0.61847,0,0.0952535,0.88775,0.0145702,3.92811e-06,1.17057e-06,4.22453e-06,1,0
0.6716,0.43431,0,0.580114,0.00785044,5.98509e-07,6.38804e-06,2.66363e-05,0.558249,-1,0
0.76576,0.43987,0,0.939263,3.91251e-05,5.2976e-06,1.774e-06,2.66621e-06,0.0537569,0,1
0.76556,0.42995,0,0.922042,1.96161e-05,2.04504e-06,1.44678e-06,1.99949e-06,0.0761431,0,1
0.70378,0.44135,0,0.782467,0.00240957,1.89208e-06,3.96362e-06,1.43963e-05,0.282044,0,1
0.65748,0.56362,0,0.504853,0.677591,0.00362774,6.6311e-06,4.28372e-06,0.0001341,1,0
0.81863,0.58864,0,0.95143,0.00327995,0.0208156,1.15497e-06,5.12439e-07,4.22037e-06,0,1
0.68479,0.53958,0,0.766468,0.353283,0.00158654,6.49745e-06,1.03338e-05,0.00090072,0,1
0.61101,0.57075,0,0.235846,0.821662,0.00606216,1.77245e-05,3.71384e-06,8.94432e-05,1,0
0.57766,0.57371,0,0.12731,0.831055,0.0126183,5.63851e-05,5.6401e-06,7.13654e-05,1,0
0.69247,0.52029,0,0.842354,0.178775,0.000672284,7.33552e-06,1.74788e-05,0.00412013,0,1
0.88476,0.46098,0,0.996628,3.55505e-08,0.000337599,1.34683e-06,1.10858e-07,0.000572587,0,1
0.66639,0.5525,0,0.618923,0.570552,0.00249786,7.12005e-06,6.53029e-06,0.00033409,0,0
0.73518,0.39641,0,0.614871,1.83084e-05,3.24241e-08,9.66517e-07,1.75654e-06,0.436448,0,0
0.79018,0.4758,0,0.980634,7.85845e-05,0.000170123,2.57445e-06,3.01307e-06,0.0060893,0,1
0.67616,0.3979,0,0.254381,0.000833348,1.13004e-08,2.5327e-06,1.14492e-05,0.826771,5,0
0.65748,0.55335,0,0.564865,0.626937,0.00257446,8.34902e-06,6.28039e-06,0.000326824,1,0
0.60224,0.55336,0,0.276398,0.78281,0.00399158,3.89516e-05,7.79753e-06,0.000379873,1,0
0.7973,0.32899,0,0.253353,4.67604e-09,2.41524e-10,2.2e-07,2.17829e-08,0.318244,-1,0
0.88919,0.52744,0,0.997249,1.36342e-06,0.0137191,2.59547e-06,2.2125e-07,5.14387e-05,0,1
0.63797,0.55753,0,0.430945,0.728754,0.00315788,1.18415e-05,5.36822e-06,0.00024843,1,0
0.71927,0.40803,0,0.627217,0.000115054,7.84345e-08,1.53193e-06,4.1176e-06,0.475517,0,0
0.70246,0.64292,0,0.297822,0.723663,0.0135118,4.72891e-07,5.73775e-07,5.54105e-07,1,0
0.59616,0.42834,0,0.200401,0.0440815,3.36808e-07,7.02105e-05,0.000308661,0.832545,5,0
0.78942,0.46801,0,0.978555,4.9436e-05,9.43504e-05,2.35922e-06,2.63839e-06,0.00855266,0,1
0.69468,0.60621,0,0.447374,0.649552,0.00961264,1.31003e-06,1.13866e-06,4.15869e-06,1,0
0.77685,0.40534,0,0.877538,1.45904e-06,2.26465e-07,7.5357e-07,6.19409e-07,0.11172,0,1
0.83956,0.4013,0,0.968503,1.03441e-08,6.69536e-07,4.01967e-07,7.54738e-08,0.0142787,0,1
0.75983,0.47397,0,0.961384,0.000588141,8.49712e-05,3.16571e-06,6.88027e-06,0.0164947,0,1
0.64222,0.54322,0,0.533771,0.645319,0.00180148,1.45833e-05,9.26587e-06,0.000869611,1,0
0.6185,0.38111,0,0.0306178,0.00401329,9.73611e-10,8.90925e-06,8.62076e-05,0.960977,5,0
0.77507,0.62838,0,0.697112,0.128567,0.0194496,5.03389e-07,3.64307e-07,5.00084e-07,0,1
0.77951,0.49917,0,0.977946,0.000702834,0.000629773,3.16029e-06,5.46587e-06,0.00283209,0,1
0.75713,0.43304,0,0.912702,4.5072e-05,2.30099e-06,1.67857e-06,2.83757e-06,0.0901407,0,1
0.77138,0.4339,0,0.938384,1.6936e-05,3.3993e-06,1.49064e-06,1.88193e-06,0.0549269,0,1
0.66663,0.47125,0,0.746758,0.0647402,1.9942e-05,1.26194e-05,3.95733e-05,0.166713,0,1
0.77198,0.44181,0,0.949607,2.85225e-05,7.23183e-06,1.74255e-06,2.33023e-06,0.0408283,0,1
0.71214,0.45375,0,0.855943,0.00322306,7.03397e-06,4.31076e-06,1.5043e-05,0.149043,0,1
0.69313,0.4928,0,0.861777,0.0633427,0.000129181,8.21157e-06,2.62052e-05,0.0297216,0,1
0.84695,0.45694,0,0.992723,3.32266e-07,0.000124213,1.4557e-06,3.1572e-07,0.00198927,0,1
0.65714,0.40241,0,0.20957,0.00261281,1.47465e-08,4.34828e-06,2.3145e-05,0.866456,5,0
0.78687,0.41691,0,0.932091,1.54427e-06,9.19732e-07,8.93598e-07,6.6417e-07,0.0561776,0,1
0.67329,0.59613,0,0.396398,0.727391,0.00785995,2.22156e-06,1.50497e-06,9.68685e-06,1,0
0.73537,0.5272,0,0.929291,0.0394791,0.00139329,3.94618e-06,1.06765e-05,0.00129129,0,1
0.67174,0.40183,0,0.269793,0.00128718,1.65417e-08,3.04559e-06,1.43464e-05,0.823626,5,0
0.71664,0.54974,0,0.847321,0.184601,0.00284984,3.55268e-06,6.84058e-06,0.000278804,0,1
0.64013,0.46963,0,0.624359,0.127279,1.60842e-05,2.49868e-05,6.1437e-05,0.252725,0,1
0.69405,0.41165,0,0.502897,0.000680673,7.10487e-08,2.47081e-06,9.37804e-06,0.637706,5,0
0.63575,0.56329,0,0.386542,0.756612,0.00386058,1.08589e-05,4.33888e-06,0.000152895,1,0
0.47272,0.48676,0,0.0659103,0.0444938,0.00625142,0.229518,0.0467893,0.00356536,-1,0
0.72244,0.45713,0,0.890045,0.00219279,1.12448e-05,3.91282e-06,1.2715e-05,0.100058,0,1
0.67091,0.54387,0,0.685513,0.485449,0.00180872,7.71698e-06,8.97165e-06,0.000693456,0,0
0.69591,0.46063,0,0.825053,0.0112293,1.04263e-05,6.20856e-06,2.29867e-05,0.161049,0,1
0.67847,0.57757,0,0.537146,0.627959,0.00539131,3.30064e-06,2.68071e-06,3.72279e-05,1,0
0.63783,0.51163,0,0.632045,0.44737,0.0003682,2.6323e-05,2.87856e-05,0.0145375,0,0
0.78222,0.44344,0,0.961567,1.50446e-05,1.04247e-05,1.65137e-06,1.77431e-06,0.0272945,0,1
0.75905,0.4282,0,0.905212,2.78981e-05,1.49375e-06,1.48543e-06,2.31552e-06,0.0996149,0,1
0.71191,0.58841,0,0.647092,0.435078,0.00774197,1.70163e-06,1.84223e-06,1.25011e-05,0,0
0.77791,0.64299,0,0.62657,0.156666,0.0210818,3.64486e-07,2.66168e-07,2.30957e-07,0,1
0.67333,0.45243,0,0.705674,0.019724,3.79663e-06,8.58821e-06,3.2277e-05,0.334743,0,1
0.80308,0.38127,0,0.853021,3.90432e-08,3.90538e-08,3.61352e-07,1.13022e-07,0.089014,0,1
0.6558,0.43295,0,0.482112,0.0137845,4.50498e-07,9.08656e-06,3.85686e-05,0.656773,5,0
0.64024,0.48129,0,0.653622,0.195945,4.30792e-05,2.67957e-05,5.45254e-05,0.133761,0,1
0.73342,0.32728,0,0.0270096,7.48354e-07,2.446e-11,3.91019e-07,1.9315e-07,0.828384,5,0
0.67523,0.58478,0,0.474296,0.677591,0.00632364,2.89915e-06,2.10867e-06,2.17261e-05,1,0
0.64159,0.44006,0,0.466147,0.0317992,9.03481e-07,1.56234e-05,5.95481e-05,0.639411,5,0
0.73423,0.44797,0,0.897678,0.000593467,6.01588e-06,2.89497e-06,7.95897e-06,0.104922,0,1
0.62939,0.59741,0,0.200141,0.848563,0.0090479,4.78931e-06,1.53029e-06,1.2188e-05,1,0
0.72633,0.55719,0,0.853383,0.159096,0.0039291,2.82853e-06,5.10817e-06,0.00013606,0,1
0.57341,0.54709,0,0.198179,0.756516,0.00619641,0.000159338,1.78832e-05,0.000582833,1,0
0.63417,0.49392,0,0.635047,0.31754,0.000115332,3.25065e-05,4.74833e-05,0.0605244,0,1
0.76076,0.64776,0,0.52438,0.303602,0.0186522,3.31543e-07,3.22194e-07,2.30811e-07,-1,0
0.79163,0.40759,0,0.91968,5.50243e-07,4.06435e-07,6.93813e-07,4.13657e-07,0.0631987,0,1
0.82439,0.42474,0,0.977201,1.62638e-07,4.60427e-06,8.02171e-07,2.55972e-07,0.0117702,0,1
0.63173,0.37545,0,0.0289352,0.0021539,5.03673e-10,4.91832e-06,4.18523e-05,0.960847,5,0
0.78717,0.52155,0,0.978859,0.00139911,0.00218264,2.89604e-06,4.50245e-06,0.000689953,0,1
0.6519,0.55091,0,0.547015,0.642312,0.00237221,9.90995e-06,6.869e-06,0.000417735,1,0
0.53126,0.5647,0,0.0720854,0.685945,0.0559153,0.00100924,4.62748e-05,9.01226e-05,1,0
0.70643,0.50784,0,0.891312,0.0686956,0.000380675,6.45306e-06,1.97205e-05,0.00847245,0,1
0.78189,0.58077,0,0.915773,0.0237604,0.0119507,1.34503e-06,1.31948e-06,1.16014e-05,0,1
0.83902,0.37584,0,0.924559,2.10564e-09,5.65846e-08,2.33672e-07,3.29839e-08,0.0303001,0,1
0.67823,0.47428,0,0.797551,0.0490699,2.79574e-05,1.00522e-05,3.33784e-05,0.1174,0,1
0.79014,0.39472,0,0.873789,2.52685e-07,1.07391e-07,5.30475e-07,2.76213e-07,0.0962205,0,1
0.75842,0.52278,0,0.959513,0.00923886,0.00152063,3.3759e-06,8.14433e-06,0.00116258,0,1
0.66011,0.48119,0,0.740585,0.121317,4.37422e-05,1.57349e-05,4.15733e-05,0.105899,0,1
0.70324,0.54473,0,0.819377,0.248663,0.00215805,4.54384e-06,8.43497e-06,0.000486647,0,1
0.80399,0.48918,0,0.986879,6.77689e-05,0.000535327,2.68035e-06,2.45581e-06,0.00228682,0,1
0.7699,0.49993,0,0.972736,0.00140085,0.000561499,3.36386e-06,6.98334e-06,0.00349245,0,1
0.52116,0.46868,0,0.188123,0.110459,0.000271868,0.0121477,0.00998152,0.135468,-1,0
0.82694,0.53377,0,0.989633,0.0001599,0.00649999,2.44497e-06,1.43241e-06,0.000144312,0,1
0.67307,0.49269,0,0.799755,0.12876,0.000110196,1.20527e-05,3.22909e-05,0.0419218,0,1
0.61034,0.4777,0,0.506839,0.266583,3.9343e-05,7.39398e-05,0.000103841,0.202761,-1,0
0.76183,0.58316,0,0.865312,0.0730912,0.0101871,1.36378e-06,1.59021e-06,1.19448e-05,0,1
0.56971,0.48434,0,0.348848,0.3429,0.000169196,0.000530275,0.000341891,0.1204,-1,0
0.71817,0.44057,0,0.832111,0.000999843,2.22725e-06,3.12999e-06,1.00541e-05,0.209634,0,1
0.6903,0.37777,0,0.146767,0.000132286,1.50991e-09,1.26041e-06,4.33954e-06,0.858153,5,0
0.60152,0.45699,0,0.394655,0.141006,6.65275e-06,9.0258e-05,0.000192353,0.511704,-1,0
0.72691,0.54252,0,0.891882,0.101169,0.00239439,3.56355e-06,8.02661e-06,0.000448053,0,1
0.6311,0.58362,0,0.261254,0.821584,0.00683441,6.97084e-06,2.20821e-06,3.11751e-05,1,0
0.62281,0.46125,0,0.508554,0.127797,7.95006e-06,4.04911e-05,9.55709e-05,0.411816,-1,0
0.65921,0.40596,0,0.248808,0.00286666,2.2692e-08,4.49079e-06,2.30776e-05,0.844739,5,0
0.76531,0.56979,0,0.911183,0.0403863,0.00796058,1.73412e-06,2.38424e-06,3.25481e-05,0,1
0.71272,0.43788,0,0.801304,0.00116648,1.55357e-06,3.21858e-06,1.08157e-05,0.259933,0,1
0.73589,0.4103,0,0.741351,4.28264e-05,1.43645e-07,1.29694e-06,2.68189e-06,0.321702,0,1
0.71585,0.39504,0,0.465827,6.49488e-05,1.78343e-08,1.20798e-06,3.09581e-06,0.612194,5,0
0.68615,0.47674,0,0.828186,0.0403131,3.66289e-05,8.75378e-06,2.98676e-05,0.0888115,0,1
0.75658,0.52071,0,0.958788,0.0093575,0.00134957,3.47216e-06,8.61646e-06,0.00138112,0,1
0.75944,0.61652,0,0.699014,0.184337,0.0157054,6.73489e-07,5.91802e-07,1.18123e-06,0,1
0.75807,0.5574,0,0.923678,0.0384967,0.00534602,2.22254e-06,3.84778e-06,9.35186e-05,0,1
0.74564,0.46645,0,0.942168,0.000933995,3.67872e-05,3.34672e-06,8.68768e-06,0.035007,0,1
0.50523,0.41164,0,0.0225276,0.00818737,4.33099e-07,0.0123286,0.15549,0.597086,-1,0
0.61052,0.3745,0,0.0165881,0.00390016,4.47001e-10,1.06335e-05,0.000127408,0.969223,5,0
0.80321,0.59877,0,0.90901,0.0126619,0.0198623,9.3671e-07,5.08388e-07,2.43287e-06,0,1
0.72079,0.58738,0,0.69599,0.353297,0.00798928,1.60824e-06,1.85484e-06,1.25612e-05,0,1
0.64819,0.45621,0,0.605394,0.0575161,4.68683e-06,1.69457e-05,5.43131e-05,0.401968,0,0
0.75821,0.51735,0,0.961527,0.00724375,0.00117786,3.50314e-06,8.6445e-06,0.00165969,0,1
0.76051,0.57012,0,0.900995,0.0522253,0.00763612,1.76122e-06,2.49878e-06,3.34495e-05,0,1
0.76309,0.60593,0,0.771194,0.126302,0.0145299,8.4233e-07,7.57434e-07,2.25455e-06,0,1
0.7633,0.50181,0,0.968394,0.00238732,0.000562864,3.52946e-06,8.19126e-06,0.00372118,0,1
0.73957,0.49119,0,0.946652,0.00578141,0.000204676,4.31016e-06,1.30525e-05,0.0120299,0,1
0.6777,0.58892,0,0.462283,0.680636,0.00691403,2.51699e-06,1.85671e-06,1.56667e-05,1,0
0.73445,0.61181,0,0.613593,0.363016,0.0125179,8.32023e-07,8.40031e-07,2.02899e-06,0,1
0.68544,0.40875,0,0.418074,0.000926846,4.4549e-08,2.70665e-06,1.11569e-05,0.71532,5,0
0.52231,0.51018,0,0.171522,0.347189,0.00772488,0.00884724,0.00110918,0.00581296,-1,0
0.72788,0.55294,0,0.869983,0.133385,0.00347853,2.99946e-06,5.81661e-06,0.000189937,0,1
0.64555,0.42377,0,0.346993,0.0122567,1.55015e-07,9.84364e-06,4.60212e-05,0.779403,5,0
0.6586,0.50186,0,0.742397,0.255178,0.000194644,1.63565e-05,3.16762e-05,0.0263698,0,1
0.63545,0.3403,0,0.0023239,0.000677043,8.36988e-12,2.4082e-06,2.1948e-05,0.980684,5,0
0.68944,0.5486,0,0.751492,0.378462,0.00231037,5.17826e-06,7.57423e-06,0.000396688,0,1
0.76927,0.51571,0,0.970277,0.00336791,0.00127633,3.27635e-06,7.00628e-06,0.00145004,0,1
0.60683,0.48634,0,0.502349,0.34701,8.36555e-05,8.65704e-05,9.25268e-05,0.118853,-1,0
0.6649,0.44638,0,0.631273,0.0199761,1.94823e-06,9.40648e-06,3.61261e-05,0.452109,0,0
0.68008,0.49048,0,0.822566,0.0937357,9.85688e-05,1.04307e-05,3.07173e-05,0.0434089,0,1
0.81158,0.6404,0,0.771164,0.0290431,0.0286807,4.03522e-07,1.44115e-07,1.70457e-07,0,1
0.66469,0.53539,0,0.690769,0.469296,0.00124678,1.00719e-05,1.21071e-05,0.00153307,0,0
0.62618,0.39622,0,0.085678,0.0059721,5.98174e-09,9.516e-06,6.88071e-05,0.933545,5,0
0.74967,0.47921,0,0.954082,0.00157664,0.000104911,3.64636e-06,9.52718e-06,0.0172265,0,1
0.59939,0.42099,0,0.162887,0.0307784,1.36978e-07,5.12632e-05,0.000269551,0.872568,5,0
0.77381,0.43826,0,0.947581,1.93459e-05,5.40894e-06,1.59692e-06,1.98697e-06,0.04354,0,1
0.60516,0.48069,0,0.488658,0.302433,5.43185e-05,9.22143e-05,0.000111099,0.172076,-1,0
0.66183,0.56024,0,0.549654,0.639589,0.00325067,6.58073e-06,4.87503e-06,0.000174839,1,0
0.78056,0.59901,0,0.857673,0.0459268,0.0156892,9.39729e-07,7.42105e-07,3.05332e-06,0,1
0.75778,0.41805,0,0.870557,1.49864e-05,5.25535e-07,1.20445e-06,1.75019e-06,0.142406,0,1
0.53838,0.52075,0,0.18676,0.511824,0.00697861,0.00241367,0.000262859,0.00352892,-1,0
0.72028,0.56734,0,0.795845,0.248561,0.00502924,2.47559e-06,3.70439e-06,6.22481e-05,0,1
0.70067,0.43798,0,0.752181,0.00232617,1.28727e-06,3.91021e-06,1.446e-05,0.332644,0,1
0.7213,0.41538,0,0.702805,0.000161074,1.79327e-07,1.75571e-06,4.80833e-06,0.394227,0,1
0.70186,0.46094,0,0.844395,0.00850417,1.15818e-05,5.63123e-06,2.06238e-05,0.139702,0,1
0.71719,0.44764,0,0.853162,0.00165687,4.3216e-06,3.6146e-06,1.19774e-05,0.166982,0,1
0.90076,0.47687,0,0.997818,3.78422e-08,0.00134634,1.73719e-06,9.70185e-08,0.000232325,0,1
0.74749,0.4595,0,0.938251,0.000530831,2.13675e-05,2.99151e-06,7.26755e-06,0.0447855,0,1
0.66921,0.38329,0,0.11477,0.000574948,1.89938e-09,2.1204e-06,1.03785e-05,0.901729,5,0
0.69777,0.5312,0,0.837855,0.207595,0.00118431,5.97661e-06,1.29207e-05,0.00159852,0,1
0.70666,0.45105,0,0.831244,0.00370599,5.0361e-06,4.49483e-06,1.61662e-05,0.18836,0,1
0.73036,0.44552,0,0.882964,0.00064731,4.45787e-06,2.90927e-06,8.30402e-06,0.128175,0,1
0.78668,0.65524,0,0.596148,0.141885,0.0230248,2.80582e-07,1.9395e-07,1.22085e-07,-1,0
0.59687,0.42936,0,0.208791,0.0458188,3.74085e-07,6.93675e-05,0.000296791,0.825512,5,0
0.71577,0.4537,0,0.865904,0.00261699,7.41368e-06,4.08094e-06,1.38818e-05,0.136673,0,1
0.79618,0.47876,0,0.98346,6.16007e-05,0.00023451,2.5621e-06,2.64777e-06,0.00448058,0,1
0.80636,0.58346,0,0.945891,0.00597706,0.0165759,1.25449e-06,7.82501e-07,7.14344e-06,0,1
0.76294,0.63562,0,0.603126,0.234039,0.0182583,4.34727e-07,3.75947e-07,3.93335e-07,0,1
0.74413,0.62593,0,0.573872,0.347442,0.0151171,5.7144e-07,5.60358e-07,8.02875e-07,-1,0
0.68916,0.41457,0,0.502221,0.00106191,9.01333e-08,2.8862e-06,1.15265e-05,0.644913,5,0
0.74097,0.48654,0,0.947241,0.00412287,0.000153018,4.17166e-06,1.23757e-05,0.014952,0,1
0.6683,0.51659,0,0.7625,0.305225,0.000487493,1.18935e-05,2.13231e-05,0.0073963,0,1
0.69859,0.49606,0,0.876187,0.0583351,0.000169546,7.4971e-06,2.41007e-05,0.0217385,0,1
0.72882,0.56544,0,0.83299,0.179511,0.00509155,2.37507e-06,3.8094e-06,6.73087e-05,0,1
0.66824,0.58104,0,0.458934,0.69837,0.00578051,3.5572e-06,2.36382e-06,3.0356e-05,1,0
0.75415,0.54156,0,0.940691,0.0262728,0.00307361,2.87021e-06,6.20955e-06,0.0003324,0,1
0.70076,0.47962,0,0.872855,0.0244939,5.35534e-05,6.8896e-06,2.42651e-05,0.0563839,0,1
0.7443,0.34112,0,0.0981708,5.01477e-07,1.37173e-10,3.80959e-07,1.99853e-07,0.712649,5,0
0.71642,0.50113,0,0.913446,0.0328035,0.000283477,5.72648e-06,1.87805e-05,0.0110788,0,1
0.70608,0.37007,0,0.151142,3.23916e-05,9.29746e-10,8.54295e-07,2.01488e-06,0.821427,5,0
0.64218,0.61382,0,0.187607,0.852498,0.0106428,2.21936e-06,1.0399e-06,4.15401e-06,1,0
0.59716,0.41,0,0.100111,0.0195018,3.83596e-08,4.40368e-05,0.000306092,0.915262,5,0
0.71175,0.43077,0,0.760436,0.000787678,7.44481e-07,2.82437e-06,9.38461e-06,0.327478,0,1
0.7135,0.42023,0,0.698329,0.000361947,2.56463e-07,2.18813e-06,6.84615e-06,0.411577,0,0
0.72057,0.42291,0,0.752708,0.000275166,3.89866e-07,2.09616e-06,6.06198e-06,0.33451,0,1
0.68692,0.46372,0,0.803172,0.02016,1.23428e-05,7.61362e-06,2.78066e-05,0.168222,0,1
0.67008,0.48664,0,0.785646,0.11183,6.97823e-05,1.27472e-05,3.53371e-05,0.0652619,0,1
0.72198,0.54434,0,0.876227,0.130573,0.00245221,3.65182e-06,7.86863e-06,0.000410327,0,1
0.74683,0.60569,0,0.707048,0.23089,0.0127117,8.99364e-07,9.00029e-07,2.68459e-06,0,1
0.55833,0.48669,0,0.310434,0.337451,0.000303394,0.00103453,0.000529164,0.0891546,-1,0
0.76944,0.42439,0,0.917256,9.88875e-06,1.29197e-06,1.23552e-06,1.48763e-06,0.0803285,0,1
0.66493,0.53416,0,0.696731,0.458849,0.00117938,1.02189e-05,1.26244e-05,0.00170505,0,0
0.7102,0.59972,0,0.56785,0.509104,0.0093192,1.32281e-06,1.30991e-06,5.6045e-06,-1,0
0.80338,0.38208,0,0.858154,4.01558e-08,4.26282e-08,3.65808e-07,1.1524e-07,0.0862445,0,1
0.66969,0.48144,0,0.778464,0.0915233,4.6755e-05,1.26167e-05,3.67922e-05,0.0904371,0,1
0.66729,0.61241,0,0.285749,0.792352,0.00995135,1.5483e-06,1.02295e-06,3.62018e-06,1,0
0.77123,0.41564,0,0.898064,4.6281e-06,5.61991e-07,9.99596e-07,1.05559e-06,0.0994598,0,1
0.60907,0.44155,0,0.331341,0.0683882,1.22114e-06,5.12501e-05,0.000166435,0.708135,5,0
0.71751,0.54614,0,0.859882,0.162507,0.00252416,3.72992e-06,7.63594e-06,0.000372349,0,1
0.70608,0.51268,0,0.887312,0.0842409,0.000499231,6.31895e-06,1.8455e-05,0.00602468,0,1
0.76445,0.49395,0,0.969193,0.00143216,0.00035991,3.46178e-06,7.71141e-06,0.00550519,0,1
0.70099,0.51301,0,0.874848,0.104169,0.000485794,6.80139e-06,1.91484e-05,0.00637533,0,1
0.76557,0.41364,0,0.876636,6.15592e-06,4.0208e-07,1.00944e-06,1.18379e-06,0.126961,0,1
0.68895,0.55092,0,0.739399,0.397688,0.00250846,5.00067e-06,6.98396e-06,0.000325888,0,1
0.58496,0.50626,0,0.385536,0.538849,0.000544699,0.000205367,8.2486e-05,0.0240628,-1,0
0.59437,0.60627,0,0.0906515,0.880124,0.0158214,9.32224e-06,1.73493e-06,8.73706e-06,1,0
0.78253,0.41935,0,0.929863,2.56346e-06,1.05881e-06,9.80666e-07,8.29631e-07,0.0604911,0,1
0.57549,0.44968,0,0.268787,0.11487,5.54691e-06,0.000303192,0.000688916,0.610115,5,0
0.67899,0.51063,0,0.812001,0.199191,0.000362759,1.00766e-05,2.32237e-05,0.0104706,0,1
0.6542,0.50612,0,0.719316,0.312394,0.00025469,1.77942e-05,2.97899e-05,0.0198939,0,1
0.73997,0.51827,0,0.942192,0.021365,0.000968422,4.06421e-06,1.1576e-05,0.00223986,0,1
0.77243,0.37857,0,0.680637,3.54208e-07,1.32361e-08,4.59214e-07,2.7734e-07,0.251086,0,1
0.7243,0.59546,0,0.664798,0.366781,0.00941792,1.30085e-06,1.41327e-06,6.70732e-06,0,1
0.80908,0.53136,0,0.985238,0.000507117,0.00452205,2.5409e-06,2.39641e-06,0.000241714,0,1
0.73352,0.48863,0,0.938693,0.00714809,0.000157914,4.56987e-06,1.44981e-05,0.0160726,0,1
0.68309,0.56795,0,0.621389,0.547824,0.0042351,3.85184e-06,3.77224e-06,7.92469e-05,0,0
0.76198,0.43172,0,0.919156,2.89122e-05,2.24674e-06,1.55538e-06,2.35572e-06,0.0806623,0,1
0.8336,0.48146,0,0.992706,4.65862e-06,0.00056899,2.2436e-06,8.38461e-07,0.00129146,0,1
0.814,0.48916,0,0.98942,3.24648e-05,0.00064229,2.57257e-06,1.79636e-06,0.00170897,0,1
0.70071,0.52074,0,0.865291,0.137559,0.000731315,6.42216e-06,1.65046e-05,0.00355862,0,1
0.77225,0.55628,0,0.945377,0.016915,0.00607752,2.11225e-06,3.26686e-06,8.47483e-05,0,1
0.66524,0.54196,0,0.665503,0.51118,0.00165819,8.91211e-06,9.6039e-06,0.00085455,0,0
0.65899,0.34576,0,0.00755168,0.000241506,2.1999e-11,1.38045e-06,7.16771e-06,0.967816,5,0
0.65786,0.54745,0,0.599094,0.591459,0.00206398,9.35206e-06,7.83894e-06,0.000549843,-1,0
0.6732,0.52058,0,0.774015,0.301983,0.000615839,1.0342e-05,1.88284e-05,0.00505601,0,1
0.60509,0.53254,0,0.386126,0.694456,0.00158933,5.70009e-05,1.80056e-05,0.00245464,1,0
0.75398,0.47466,0,0.956392,0.000905325,8.07237e-05,3.36314e-06,8.07108e-06,0.0189399,0,1
0.7833,0.56211,0,0.950556,0.011035,0.00809673,1.85722e-06,2.31168e-06,4.705e-05,0,1
0.76567,0.48846,0,0.969511,0.000961229,0.000259363,3.35767e-06,7.15468e-06,0.00703449,0,1
0.71702,0.50361,0,0.914021,0.0356493,0.000331755,5.65172e-06,1.83038e-05,0.00930831,0,1
0.67066,0.4036,0,0.281354,0.00149219,1.99326e-08,3.24991e-06,1.54043e-05,0.818357,5,0
0.71492,0.48322,0,0.906768,0.0147258,8.3473e-05,5.66304e-06,1.96549e-05,0.0337314,0,1
0.80734,0.57647,0,0.956872,0.00428104,0.0148475,1.4197e-06,9.55066e-07,1.18142e-05,0,1
0.90587,0.5237,0,0.998007,3.82872e-07,0.0152558,2.62916e-06,1.35482e-07,4.25006e-05,0,1
0.75663,0.45762,0,0.947931,0.000253392,2.16057e-05,2.65125e-06,5.46906e-06,0.0366742,0,1
0.60029,0.45141,0,0.3599,0.114289,3.86929e-06,8.84046e-05,0.000215685,0.594911,-1,0
0.52778,0.54813,0,0.0971041,0.602095,0.0394024,0.00230267,0.000112703,0.000285079,1,0
0.75354,0.4967,0,0.960991,0.00335069,0.000358148,3.80846e-06,1.00129e-05,0.0062816,0,1
0.62659,0.4464,0,0.43978,0.0627316,1.78241e-06,2.8548e-05,9.18191e-05,0.612998,5,0
0.79456,0.51431,0,0.98317,0.000576493,0.00176998,2.90135e-06,3.82828e-06,0.000875824,0,1
0.69779,0.61678,0,0.402634,0.66957,0.0110226,9.67398e-07,8.87336e-07,2.12791e-06,1,0
0.70982,0.56551,0,0.762877,0.320757,0.00446484,2.86402e-06,4.07061e-06,7.92705e-05,0,1
0.79243,0.57232,0,0.94687,0.00937538,0.0114132,1.53874e-06,1.44989e-06,1.94183e-05,0,1
0.69836,0.41343,0,0.548417,0.000590905,9.31919e-08,2.38851e-06,8.69536e-06,0.591531,-1,0
0.708,0.53313,0,0.863812,0.156706,0.00139131,5.04978e-06,1.16986e-05,0.00120795,0,1
0.66251,0.56,0,0.554907,0.634699,0.00322519,6.53017e-06,4.92234e-06,0.000177796,1,0
0.70767,0.34615,0,0.0394572,1.03913e-05,7.49196e-11,5.99319e-07,9.37469e-07,0.886882,5,0
0.7474,0.50501,0,0.95486,0.00750738,0.000531996,4.01567e-06,1.13418e-05,0.00449926,0,1
