I-0,I-1,Desired,O-0,Actual,Correct
0.938,0.933,0,0.111893,0,1
0.165,0.298,1,0.360524,0,0
0.0399,0.451,0,0.0552899,0,1
0.419,0.946,0,0.205193,0,1
0.576,0.896,0,0.263556,0,1
0.573,0.624,1,0.947033,1,1
0.698,0.878,0,0.251717,0,1
0.0333,0.718,0,0.075356,0,1
0.702,0.318,1,0.660609,1,1
0.173,0.633,1,0.718094,1,1
0.854,0.159,0,0.246519,0,1
0.492,0.312,1,0.95306,1,1
0.791,0.028,0,0.227496,0,1
0.122,0.299,0,0.153171,0,1
0.149,0.45,1,0.517265,-1,0
0.428,0.866,1,0.365686,0,0
0.582,0.751,1,0.713421,1,1
0.495,0.693,1,0.893556,1,1
0.296,0.457,1,0.946834,1,1
0.594,0.442,1,0.96469,1,1
0.704,0.933,0,0.187382,0,1
0.122,0.338,0,0.197057,0,1
0.825,0.131,0,0.246491,0,1
0.654,0.477,1,0.948317,1,1
0.761,0.448,1,0.770897,1,1
0.608,0.992,0,0.161494,0,1
0.265,0.892,0,0.239733,0,1
0.743,0.556,1,0.883081,1,1
0.308,0.276,1,0.896715,1,1
0.416,0.807,1,0.577992,-1,0
0.63,0.881,0,0.273412,0,1
0.238,0.878,0,0.243705,0,1
0.145,0.118,0,0.0595135,0,1
0.185,0.839,0,0.258727,0,1
0.717,0.377,1,0.757255,1,1
0.0389,0.609,0,0.102672,0,1
0.362,0.742,1,0.799464,1,1
0.912,0.889,0,0.130315,0,1
0.989,0.161,0,0.226026,0,1
0.853,0.776,0,0.280405,0,1
0.396,0.0839,0,0.54208,-1,0
0.0394,0.441,0,0.0514619,0,1
0.395,0.393,1,0.972364,1,1
0.865,0.835,0,0.193436,0,1
0.557,0.202,1,0.716881,1,1
0.601,0.422,1,0.957549,1,1
0.852,0.658,1,0.50733,-1,0
0.0675,0.361,0,0.0624232,0,1
0.321,0.075,0,0.442967,-1,0
0.147,0.656,1,0.588597,-1,0
0.249,0.503,1,0.909671,1,1
0.374,0.254,1,0.928411,1,1
0.311,0.188,1,0.794404,1,1
0.917,0.909,0,0.124153,0,1
0.626,0.358,1,0.899275,1,1
0.261,0.718,1,0.789416,1,1
0.925,0.806,0,0.140025,0,1
0.0758,0.3,0,0.0502472,0,1
0.658,0.452,1,0.937832,1,1
0.921,0.228,0,0.241171,0,1
0.16,0.443,1,0.574955,-1,0
0.369,0.462,1,0.972264,1,1
0.171,0.991,0,0.0657496,0,1
0.563,0.713,1,0.834775,1,1
0.956,0.351,0,0.237531,0,1
0.584,0.706,1,0.840663,1,1
0.702,0.858,0,0.28415,0,1
0.799,0.361,1,0.484628,-1,0
0.677,0.373,1,0.841024,1,1
0.799,0.146,0,0.259408,0,1
0.231,0.422,1,0.851961,1,1
0.149,0.055,0,0.0322991,0,1
0.138,0.168,0,0.0811082,0,1
0.282,0.583,1,0.933699,1,1
0.0309,0.862,0,0.0200879,0,1
0.312,0.75,1,0.756348,1,1
0.324,0.578,1,0.953946,1,1
0.836,0.635,1,0.602943,1,1
0.453,0.175,1,0.813047,1,1
0.497,0.453,1,0.978783,1,1
0.721,0.624,1,0.875136,1,1
0.0558,0.932,0,0.0179985,0,1
0.7,0.859,0,0.283339,0,1
0.627,0.446,1,0.953518,1,1
0.0803,0.779,0,0.127301,0,1
0.657,0.342,1,0.827241,1,1
0.0529,0.255,0,0.0208409,0,1
0.393,0.439,1,0.975068,1,1
0.0168,0.146,0,0.00471261,0,1
0.313,0.936,0,0.193621,0,1
0.603,0.449,1,0.963321,1,1
0.755,0.621,1,0.833622,1,1
0.553,0.0486,0,0.297054,0,1
0.372,0.0871,0,0.554554,-1,0
0.551,0.46,1,0.975014,1,1
0.056,0.0432,0,0.0046251,0,1
0.27,0.529,1,0.931974,1,1
0.357,0.997,0,0.149193,0,1
0.968,0.343,0,0.230029,0,1
0.228,0.0511,0,0.134222,0,1
0.998,0.814,0,0.0620376,0,1
0.382,0.327,1,0.959954,1,1
0.149,0.745,0,0.42652,-1,0
0.481,0.272,1,0.933078,1,1
0.311,0.318,1,0.923703,1,1
0.912,0.563,0,0.331481,0,1
0.691,0.223,1,0.455922,-1,0
0.45,0.431,1,0.978397,1,1
0.349,0.563,1,0.963171,1,1
0.838,0.11,0,0.238933,0,1
0.366,0.853,1,0.404231,-1,0
0.117,0.338,0,0.176461,0,1
0.502,0.39,1,0.973019,1,1
0.475,0.0393,0,0.322597,0,1
0.725,0.437,1,0.840154,1,1
0.404,0.0814,0,0.528695,-1,0
0.87,0.362,1,0.334598,0,0
0.24,0.651,1,0.859947,1,1
0.781,0.243,1,0.341017,0,0
0.47,0.326,1,0.962428,1,1
0.0539,0.939,0,0.0165081,0,1
0.581,0.639,1,0.935405,1,1
0.491,0.541,1,0.976336,1,1
0.863,0.576,1,0.533256,-1,0
0.307,0.368,1,0.937988,1,1
0.912,0.931,0,0.123957,0,1
0.938,0.287,0,0.24256,0,1
0.672,0.27,1,0.618406,1,1
0.27,0.111,0,0.444259,-1,0
0.0843,0.881,0,0.0475715,0,1
0.323,0.704,1,0.865098,1,1
0.737,0.112,0,0.266794,0,1
0.169,0.77,0,0.425227,-1,0
0.0352,0.301,0,0.0187975,0,1
0.627,0.282,1,0.766439,1,1
0.35,0.96,0,0.177854,0,1
0.576,0.415,1,0.964116,1,1
0.194,0.585,1,0.805247,1,1
0.572,0.00167,0,0.224496,0,1
0.65,0.118,0,0.330443,0,1
0.0351,0.0271,0,0.00290219,0,1
0.319,0.708,1,0.856525,1,1
0.781,0.683,1,0.67371,1,1
0.00463,0.958,0,0.00510197,0,1
0.776,0.375,1,0.579253,-1,0
0.404,0.481,1,0.976726,1,1
0.655,0.593,1,0.940358,1,1
0.334,0.677,1,0.90505,1,1
0.425,0.51,1,0.977374,1,1
0.763,0.158,0,0.282836,0,1
0.785,0.35,1,0.500634,-1,0
0.436,0.854,1,0.401858,-1,0
0.766,0.215,1,0.328321,0,0
0.813,0.415,1,0.545796,-1,0
0.123,0.288,0,0.145361,0,1
0.768,0.998,0,0.144013,0,1
0.916,0.399,0,0.286061,0,1
0.12,0.311,0,0.15859,0,1
0.956,0.566,0,0.196882,0,1
0.175,0.767,0,0.45414,-1,0
0.328,0.12,0,0.641862,1,0
0.608,0.787,1,0.560385,-1,0
0.534,0.755,1,0.728914,1,1
0.516,0.36,1,0.964703,1,1
0.401,0.391,1,0.972868,1,1
0.00945,0.306,0,0.0107905,0,1
0.127,0.351,0,0.23668,0,1
0.405,0.535,1,0.9743,1,1
0.954,0.856,0,0.102262,0,1
0.193,0.768,0,0.505244,-1,0
0.979,0.175,0,0.227065,0,1
0.224,0.291,1,0.68877,1,1
0.964,0.836,0,0.0934001,0,1
0.21,0.736,1,0.651681,1,1
0.204,0.0162,0,0.0532323,0,1
0.225,0.633,1,0.851479,1,1
0.322,0.187,1,0.811435,1,1
0.0681,0.887,0,0.0334517,0,1
0.579,0.975,0,0.173749,0,1
0.616,0.401,1,0.941615,1,1
0.0102,0.287,0,0.00976152,0,1
0.0441,0.133,0,0.00729499,0,1
0.202,0.521,1,0.822215,1,1
0.444,0.808,1,0.56854,-1,0
0.705,0.432,1,0.87073,1,1
0.47,0.509,1,0.97876,1,1
0.0208,0.246,0,0.00949985,0,1
0.559,0.915,0,0.237161,0,1
0.848,0.403,1,0.424287,-1,0
0.633,0.214,1,0.5668,-1,0
0.244,0.108,0,0.330817,0,1
0.904,0.0553,0,0.227023,0,1
0.00259,0.13,0,0.0033438,0,1
0.603,0.59,1,0.956595,1,1
0.666,0.0412,0,0.244983,0,1
0.997,0.0523,0,0.2251,0,1
0.593,0.91,0,0.237235,0,1
0.894,0.793,0,0.191015,0,1
0.798,0.517,1,0.75091,1,1
0.965,0.656,0,0.127572,0,1
0.459,0.997,0,0.162061,0,1
0.396,0.227,1,0.912338,1,1
0.0516,0.157,0,0.0100966,0,1
0.196,0.913,0,0.137032,0,1
0.74,0.239,1,0.394623,0,0
0.0463,0.289,0,0.0225583,0,1
0.976,0.509,0,0.185207,0,1
0.522,0.796,1,0.583262,-1,0
0.803,0.739,1,0.466376,-1,0
0.33,0.0509,0,0.351711,0,1
0.856,0.719,0,0.377605,0,1
0.0299,0.546,0,0.0693112,0,1
0.531,0.985,0,0.169845,0,1
0.398,0.717,1,0.860586,1,1
0.148,0.379,1,0.399319,0,0
0.652,0.991,0,0.158561,0,1
0.303,0.00601,0,0.154083,0,1
0.934,0.198,0,0.234693,0,1
0.191,0.608,1,0.7903,1,1
0.553,0.408,1,0.968303,1,1
0.543,0.726,1,0.811772,1,1
0.669,0.0201,0,0.231768,0,1
0.516,0.597,1,0.964925,1,1
0.251,0.965,0,0.130062,0,1
0.127,0.793,0,0.228629,0,1
0.71,0.0788,0,0.256943,0,1
0.42,0.328,1,0.964708,1,1
0.326,0.956,0,0.174626,0,1
0.563,0.533,1,0.973147,1,1
0.821,0.817,0,0.261996,0,1
0.0504,0.769,0,0.0773104,0,1
0.844,0.469,1,0.529863,-1,0
0.758,0.614,1,0.835506,1,1
0.654,0.261,1,0.642636,1,1
0.32,0.363,1,0.945288,1,1
0.558,0.752,1,0.725477,1,1
0.702,0.617,1,0.898889,1,1
0.931,0.112,0,0.229062,0,1
0.318,0.641,1,0.928271,1,1
0.409,0.464,1,0.977184,1,1
0.435,0.934,0,0.221635,0,1
0.755,0.355,1,0.596981,-1,0
0.26,0.185,1,0.635367,1,1
0.488,0.219,1,0.866972,1,1
0.574,0.699,1,0.859898,1,1
0.833,0.757,0,0.355788,0,1
0.707,0.625,1,0.887682,1,1
0.676,0.769,1,0.564639,-1,0
0.0174,0.62,0,0.0617641,0,1
0.803,0.19,0,0.278955,0,1
0.784,0.342,1,0.48744,-1,0
0.22,0.315,1,0.708075,1,1
0.966,0.969,0,0.101292,0,1
0.189,0.0723,0,0.0902609,0,1
0.238,0.244,1,0.669482,1,1
0.533,0.317,1,0.940283,1,1
0.128,0.901,0,0.0763124,0,1
0.828,0.774,0,0.329572,0,1
0.979,0.802,0,0.0780869,0,1
0.0921,0.0585,0,0.0103965,0,1
0.0751,0.861,0,0.0495766,0,1
0.534,0.698,1,0.876136,1,1
0.383,0.584,1,0.964948,1,1
0.473,0.315,1,0.958291,1,1
0.002,0.801,0,0.0193143,0,1
0.674,0.136,0,0.331509,0,1
0.544,0.672,1,0.911826,1,1
0.149,0.354,1,0.363217,0,0
0.512,0.186,1,0.761385,1,1
0.376,0.894,0,0.2897,0,1
0.589,0.294,1,0.86319,1,1
0.113,0.257,0,0.0916842,0,1
0.274,0.612,1,0.918964,1,1
0.767,0.75,1,0.504609,-1,0
0.258,0.828,0,0.418889,-1,0
0.379,0.368,1,0.967016,1,1
0.0625,0.668,0,0.170787,0,1
0.562,0.641,1,0.93787,1,1
0.764,0.821,0,0.314239,0,1
0.239,0.644,1,0.864486,1,1
0.421,0.0944,0,0.57478,-1,0
0.0768,0.99,0,0.019224,0,1
0.663,0.0587,0,0.258444,0,1
0.556,0.651,1,0.930932,1,1
0.972,0.945,0,0.096366,0,1
0.774,0.215,1,0.320068,0,0
0.444,0.987,0,0.168011,0,1
0.375,0.757,1,0.759288,1,1
0.39,0.936,0,0.215206,0,1
0.829,0.224,0,0.281757,0,1
0.0514,0.181,0,0.011935,0,1
0.158,0.925,0,0.0880781,0,1
0.952,0.792,0,0.108686,0,1
0.291,0.986,0,0.135202,0,1
0.832,0.84,0,0.220238,0,1
0.132,0.868,0,0.111581,0,1
0.403,0.0971,0,0.5967,-1,0
0.386,0.635,1,0.947788,1,1
0.142,0.324,1,0.274087,0,0
0.0305,0.792,0,0.0406857,0,1
0.287,0.912,0,0.217174,0,1
0.188,0.422,1,0.700146,1,1
0.734,0.842,0,0.295465,0,1
0.149,0.198,0,0.134597,0,1
0.659,0.237,1,0.564102,-1,0
0.733,0.235,1,0.399879,0,0
0.68,0.524,1,0.94091,1,1
0.546,0.349,1,0.951877,1,1
0.339,0.673,1,0.910775,1,1
0.651,0.868,1,0.289745,0,0
0.463,0.854,1,0.396664,0,0
0.333,0.0661,0,0.423419,-1,0
0.317,0.581,1,0.950945,1,1
0.663,0.45,1,0.933264,1,1
0.205,0.972,0,0.0956787,0,1
0.538,0.468,1,0.976744,1,1
0.993,0.0433,0,0.225069,0,1
0.562,0.833,1,0.425845,-1,0
0.455,0.211,1,0.880159,1,1
0.193,0.431,1,0.732789,1,1
0.822,0.875,0,0.193271,0,1
0.818,0.225,0,0.290033,0,1
0.156,0.0236,0,0.0247351,0,1
0.0358,0.984,0,0.00900648,0,1
0.0482,0.669,0,0.125437,0,1
0.969,0.0721,0,0.225892,0,1
0.167,0.64,1,0.69007,1,1
0.476,0.758,1,0.744124,1,1
0.985,0.938,0,0.0890909,0,1
0.188,0.183,0,0.264573,0,1
0.204,0.67,1,0.772367,1,1
0.842,0.315,1,0.335083,0,0
0.0474,0.744,0,0.0880894,0,1
0.154,0.191,0,0.142089,0,1
0.318,0.924,0,0.213444,0,1
0.906,0.462,0,0.33133,0,1
0.917,0.598,0,0.299987,0,1
0.388,0.255,1,0.93256,1,1
0.524,0.95,0,0.19904,0,1
0.86,0.0575,0,0.228881,0,1
0.659,0.319,1,0.776546,1,1
0.658,0.449,1,0.936546,1,1
0.39,0.492,1,0.97513,1,1
0.978,0.258,0,0.227548,0,1
0.174,0.877,0,0.16023,0,1
0.782,0.0883,0,0.243165,0,1
0.223,0.108,0,0.247912,0,1
0.728,0.897,0,0.214878,0,1
0.607,0.822,1,0.435507,-1,0
0.237,0.412,1,0.860211,1,1
0.734,0.915,0,0.195014,0,1
0.538,0.462,1,0.976505,1,1
0.153,0.19,0,0.137849,0,1
0.552,0.277,1,0.886395,1,1
0.157,0.55,1,0.659582,1,1
0.246,0.524,1,0.907604,1,1
0.0396,0.768,0,0.061759,0,1
0.975,0.137,0,0.226866,0,1
0.335,0.601,1,0.951412,1,1
0.885,0.0236,0,0.225329,0,1
0.65,0.889,0,0.25278,0,1
0.71,0.954,0,0.171466,0,1
0.00578,0.389,0,0.0164759,0,1
0.131,0.419,1,0.357968,0,0
0.721,0.606,1,0.890073,1,1
0.949,0.916,0,0.106188,0,1
0.448,0.86,1,0.381096,0,0
0.301,0.167,1,0.726291,1,1
0.114,0.196,0,0.0581711,0,1
0.0274,0.673,0,0.077062,0,1
0.913,0.845,0,0.140564,0,1
0.91,0.275,0,0.254094,0,1
0.505,0.421,1,0.976439,1,1
0.959,0.693,0,0.123341,0,1
0.172,0.578,1,0.732534,1,1
0.462,0.483,1,0.979446,1,1
0.558,0.255,1,0.842579,1,1
0.161,0.954,0,0.0733618,0,1
0.894,0.513,1,0.39104,0,0
0.218,0.0575,0,0.125145,0,1
0.41,0.84,1,0.452538,-1,0
0.814,0.756,0,0.397629,0,1
0.767,0.792,1,0.380347,0,0
0.83,0.677,1,0.55032,-1,0
0.272,0.329,1,0.879696,1,1
0.196,0.0198,0,0.0491052,0,1
0.262,0.952,0,0.148085,0,1
0.567,0.502,1,0.97419,1,1
0.861,0.421,1,0.413022,-1,0
0.227,0.344,1,0.774812,1,1
0.439,0.126,1,0.68158,1,1
0.484,0.466,1,0.979419,1,1
0.43,0.119,1,0.66501,1,1
0.393,0.14,1,0.755279,1,1
0.135,0.533,1,0.526361,-1,0
0.487,0.981,0,0.17353,0,1
0.327,0.53,1,0.961161,1,1
0.996,0.578,0,0.115124,0,1
0.727,0.349,1,0.665527,1,1
0.721,0.299,1,0.559511,-1,0
0.288,0.647,1,0.909073,1,1
0.0173,0.872,0,0.0134199,0,1
0.561,0.663,1,0.918084,1,1
0.965,0.618,0,0.147333,0,1
0.467,0.308,1,0.956577,1,1
0.599,0.74,1,0.738289,1,1
0.951,0.584,0,0.199923,0,1
0.114,0.827,0,0.135465,0,1
0.901,0.873,0,0.141839,0,1
0.839,0.51,1,0.599366,-1,0
0.21,0.946,0,0.116868,0,1
0.285,0.0498,0,0.261649,0,1
0.129,0.993,0,0.0412786,0,1
0.624,0.592,1,0.950971,1,1
0.0753,0.708,0,0.191559,0,1
0.639,0.831,1,0.38667,0,0
0.105,0.772,0,0.204208,0,1
0.271,0.373,1,0.902173,1,1
0.734,0.258,1,0.438753,-1,0
0.894,0.541,1,0.399901,0,0
0.118,0.604,1,0.458913,-1,0
0.57,0.526,1,0.972918,1,1
0.597,0.575,1,0.962067,1,1
0.0782,0.367,0,0.0848105,0,1
0.54,0.0912,0,0.407856,-1,0
0.95,0.653,0,0.162793,0,1
0.245,0.366,1,0.849206,1,1
0.342,0.561,1,0.961892,1,1
0.0866,0.246,0,0.0441491,0,1
0.824,0.706,1,0.501275,-1,0
0.0934,0.339,0,0.102081,0,1
0.421,0.572,1,0.970693,1,1
0.349,0.759,1,0.747158,1,1
0.842,0.22,0,0.271819,0,1
0.589,0.0512,0,0.281238,0,1
0.754,0.773,1,0.452949,-1,0
0.814,0.984,0,0.141272,0,1
0.916,0.531,0,0.320561,0,1
0.553,0.39,1,0.964161,1,1
0.183,0.138,0,0.164367,0,1
0.287,0.288,1,0.87581,1,1
0.408,0.758,1,0.757643,1,1
0.385,0.878,1,0.331127,0,0
0.399,0.766,1,0.732053,1,1
0.833,0.873,0,0.188188,0,1
0.156,0.7,1,0.562075,-1,0
0.901,0.24,0,0.250265,0,1
0.388,0.0124,0,0.246125,0,1
0.717,0.542,1,0.913314,1,1
0.0294,0.0483,0,0.00309975,0,1
0.753,0.00155,0,0.222554,0,1
0.952,0.242,0,0.23381,0,1
0.42,0.734,1,0.823793,1,1
0.248,0.34,1,0.836122,1,1
0.101,0.0858,0,0.0162342,0,1
0.451,0.465,1,0.979308,1,1
0.348,0.528,1,0.966759,1,1
0.058,0.468,0,0.0955835,0,1
0.65,0.732,1,0.722477,1,1
0.171,0.0355,0,0.0389821,0,1
0.00559,0.518,0,0.0334433,0,1
0.494,0.00174,0,0.228055,0,1
0.102,0.264,0,0.073884,0,1
0.849,0.905,0,0.159706,0,1
0.834,0.749,0,0.371206,0,1
0.251,0.507,1,0.912542,1,1
0.727,0.623,1,0.869573,1,1
0.882,0.197,0,0.247432,0,1
0.9,0.234,0,0.24935,0,1
0.601,0.258,1,0.767624,1,1
0.213,0.0568,0,0.113991,0,1
0.318,0.484,1,0.959169,1,1
0.824,0.77,0,0.34534,0,1
0.305,0.987,0,0.140166,0,1
0.627,0.251,1,0.686341,1,1
0.0639,0.54,0,0.153409,0,1
0.785,0.622,1,0.774072,1,1
0.653,0.555,1,0.95171,1,1
0.335,0.609,1,0.948816,1,1
0.845,0.476,1,0.535727,-1,0
0.688,0.754,1,0.60561,1,1
0.289,0.202,1,0.771547,1,1
0.613,0.792,1,0.537614,-1,0
0.745,0.365,1,0.650359,1,1
0.575,0.903,0,0.252075,0,1
0.535,0.0748,0,0.370062,0,1
0.321,0.41,1,0.954647,1,1
0.0654,0.324,0,0.0459477,0,1
0.15,0.85,0,0.16694,0,1
0.774,0.988,0,0.146304,0,1
0.259,0.209,1,0.687781,1,1
0.753,0.858,0,0.254794,0,1
0.451,0.00188,0,0.22781,0,1
0.541,0.253,1,0.86332,1,1
0.121,0.292,0,0.142691,0,1
0.0398,0.38,0,0.0354492,0,1
0.129,0.324,0,0.210266,0,1
0.852,0.0352,0,0.226791,0,1
0.181,0.694,1,0.667826,1,1
0.196,0.256,1,0.464791,-1,0
0.603,0.963,0,0.180039,0,1
0.0794,0.198,0,0.0256945,0,1
0.418,0.18,1,0.845924,1,1
0.488,0.126,1,0.610696,1,1
0.358,0.102,0,0.610093,1,0
0.158,0.837,0,0.208123,0,1
0.871,0.927,0,0.142011,0,1
0.262,0.295,1,0.829985,1,1
0.647,0.0532,0,0.259208,0,1
0.692,0.402,1,0.856175,1,1
0.165,0.353,1,0.46159,-1,0
0.372,0.718,1,0.855727,1,1
0.0356,0.787,0,0.0477739,0,1
0.598,0.901,0,0.249483,0,1
0.161,0.875,0,0.144434,0,1
0.153,0.32,1,0.328894,0,0
0.65,0.931,0,0.20026,0,1
0.503,0.439,1,0.977876,1,1
0.74,0.236,1,0.389894,0,0
0.0385,0.256,0,0.0150106,0,1
0.161,0.924,0,0.0916002,0,1
0.322,0.695,1,0.878225,1,1
0.0704,0.0697,0,0.00751717,0,1
0.182,0.531,1,0.760517,1,1
0.472,0.882,1,0.316759,0,0
0.263,0.0117,0,0.11554,0,1
0.551,0.417,1,0.970323,1,1
0.421,0.512,1,0.977039,1,1
0.896,0.292,0,0.267358,0,1
0.551,0.191,1,0.697814,1,1
0.195,0.0971,0,0.136128,0,1
0.65,0.285,1,0.717344,1,1
0.569,0.0869,0,0.361015,0,1
0.69,0.598,1,0.920034,1,1
0.678,0.779,1,0.526209,-1,0
0.46,0.916,0,0.248854,0,1
0.998,0.275,0,0.221947,0,1
0.251,0.572,1,0.910397,1,1
0.922,0.963,0,0.117574,0,1
0.267,0.782,1,0.605498,1,1
0.78,0.811,0,0.319212,0,1
0.39,0.307,1,0.956019,1,1
0.0425,0.553,0,0.0970145,0,1
0.801,0.968,0,0.148514,0,1
0.085,0.791,0,0.123556,0,1
0.455,0.562,1,0.973625,1,1
0.671,0.411,1,0.898406,1,1
0.454,0.651,1,0.941645,1,1
0.31,0.303,1,0.915538,1,1
0.184,0.883,0,0.164571,0,1
0.354,0.928,0,0.219718,0,1
0.774,0.225,1,0.329975,0,0
0.392,0.314,1,0.958388,1,1
0.337,0.631,1,0.940181,1,1
0.959,0.673,0,0.131933,0,1
0.281,0.251,1,0.826846,1,1
0.959,0.379,0,0.235393,0,1
0.0683,0.988,0,0.0166792,0,1
0.122,0.0288,0,0.0136537,0,1
0.39,0.661,1,0.931628,1,1
0.411,0.471,1,0.977367,1,1
0.265,0.716,1,0.798478,1,1
0.694,0.262,1,0.539384,-1,0
0.537,0.953,0,0.195005,0,1
0.209,0.593,1,0.840366,1,1
0.593,0.327,1,0.902633,1,1
0.421,0.0659,0,0.45319,-1,0
0.306,0.732,1,0.799902,1,1
0.29,0.0186,0,0.170998,0,1
0.0373,0.124,0,0.00600052,0,1
0.194,0.435,1,0.74106,1,1
0.463,0.199,1,0.854412,1,1
0.223,0.82,0,0.391884,0,1
0.721,0.692,1,0.758722,1,1
0.641,0.296,1,0.766694,1,1
0.782,0.702,1,0.62106,1,1
0.0246,0.311,0,0.0156732,0,1
0.507,0.473,1,0.978836,1,1
0.48,0.996,0,0.163329,0,1
0.556,0.254,1,0.843791,1,1
0.623,0.0674,0,0.284306,0,1
0.302,0.218,1,0.827171,1,1
0.99,0.601,0,0.110892,0,1
0.689,0.506,1,0.93267,1,1
0.0497,0.985,0,0.0118866,0,1
0.974,0.871,0,0.0873122,0,1
0.109,0.972,0,0.0347823,0,1
0.233,0.264,1,0.684,1,1
0.933,0.304,0,0.247335,0,1
0.524,0.207,1,0.795015,1,1
0.931,0.0619,0,0.226593,0,1
0.793,0.475,1,0.717797,1,1
0.0961,0.93,0,0.037445,0,1
0.0238,0.102,0,0.00405069,0,1
0.42,0.112,1,0.646864,1,1
0.369,0.72,1,0.851287,1,1
0.893,0.575,0,0.404063,-1,0
0.359,0.467,1,0.970491,1,1
0.702,0.293,1,0.596531,-1,0
0.043,0.859,0,0.0268633,0,1
0.00303,0.94,0,0.00546888,0,1
0.154,0.813,0,0.255464,0,1
0.775,0.435,1,0.707682,1,1
0.715,0.222,1,0.408565,-1,0
0.956,0.293,0,0.235258,0,1
0.834,0.158,0,0.251907,0,1
0.43,0.783,1,0.668531,1,1
0.887,0.759,0,0.236201,0,1
0.731,0.568,1,0.896417,1,1
0.718,0.432,1,0.847541,1,1
0.106,0.485,1,0.299604,0,0
0.00766,0.587,0,0.0455564,0,1
0.37,0.183,1,0.849658,1,1
0.0187,0.457,0,0.0336857,0,1
0.595,0.163,1,0.511887,-1,0
0.0734,0.513,0,0.171145,0,1
0.854,0.0376,0,0.226989,0,1
0.0247,0.105,0,0.0041955,0,1
0.706,0.305,1,0.616094,1,1
0.33,0.567,1,0.957803,1,1
0.749,0.328,1,0.551514,-1,0
0.247,0.151,0,0.479594,-1,0
0.928,0.699,0,0.191057,0,1
0.0134,0.212,0,0.00660117,0,1
0.117,0.899,0,0.0669072,0,1
0.167,0.812,0,0.291556,0,1
0.949,0.487,0,0.240052,0,1
0.0821,0.0805,0,0.0104146,0,1
0.967,0.168,0,0.228228,0,1
0.231,0.504,1,0.882995,1,1
0.51,0.0555,0,0.343569,0,1
0.954,0.666,0,0.146228,0,1
0.108,0.244,0,0.0735713,0,1
0.602,0.407,1,0.95199,1,1
0.096,0.74,0,0.227741,0,1
0.31,0.738,1,0.787744,1,1
0.97,0.91,0,0.0938039,0,1
0.113,0.705,0,0.355348,0,1
0.792,0.986,0,0.144291,0,1
0.908,0.87,0,0.137501,0,1
0.83,0.542,1,0.659841,1,1
0.294,0.499,1,0.948218,1,1
0.918,0.182,0,0.236231,0,1
0.0159,0.775,0,0.0339459,0,1
0.0499,0.0789,0,0.00549942,0,1
0.221,0.22,1,0.529546,-1,0
0.507,0.836,1,0.441745,-1,0
0.942,0.325,0,0.244809,0,1
0.354,0.324,1,0.951381,1,1
0.423,0.705,1,0.882257,1,1
0.687,0.48,1,0.926633,1,1
0.974,0.892,0,0.0894618,0,1
0.908,0.834,0,0.149466,0,1
0.564,0.545,1,0.971826,1,1
0.543,0.0873,0,0.393303,0,1
0.275,0.376,1,0.908908,1,1
0.923,0.394,0,0.274911,0,1
0.305,0.122,0,0.598888,-1,0
0.565,0.152,1,0.543996,-1,0
0.841,0.119,0,0.24029,0,1
0.351,0.854,1,0.397043,0,0
0.469,0.0556,0,0.378305,0,1
0.254,0.69,1,0.831922,1,1
0.00669,0.346,0,0.0129616,0,1
0.458,0.441,1,0.978915,1,1
0.0792,0.352,0,0.0786232,0,1
0.063,0.127,0,0.0102782,0,1
0.644,0.62,1,0.930018,1,1
0.293,0.027,0,0.200684,0,1
0.321,0.997,0,0.139293,0,1
0.504,0.321,1,0.953781,1,1
0.67,0.592,1,0.934154,1,1
0.43,0.905,0,0.270033,0,1
0.562,0.132,1,0.489232,-1,0
0.411,0.295,1,0.954505,1,1
0.618,0.855,1,0.333945,0,0
0.874,0.583,1,0.484134,-1,0
0.443,0.151,1,0.759284,1,1
0.998,0.16,0,0.225298,0,1
0.0086,0.922,0,0.0070628,0,1
0.817,0.0234,0,0.226101,0,1
0.834,0.943,0,0.149465,0,1
0.417,0.015,0,0.261573,0,1
0.955,0.854,0,0.101438,0,1
0.603,0.918,0,0.224266,0,1
0.0882,0.0544,0,0.00925485,0,1
0.713,0.145,0,0.306793,0,1
0.434,0.0201,0,0.27766,0,1
0.685,0.252,1,0.537184,-1,0
0.188,0.899,0,0.14595,0,1
0.853,0.568,1,0.576072,-1,0
0.626,0.0636,0,0.278269,0,1
0.99,0.637,0,0.0931026,0,1
0.612,0.861,1,0.322303,0,0
0.709,0.339,1,0.693,1,1
0.128,0.316,0,0.195775,0,1
0.31,0.779,1,0.659612,1,1
0.251,0.973,0,0.124151,0,1
0.108,0.131,0,0.0288252,0,1
0.0305,0.203,0,0.0088551,0,1
0.773,0.392,1,0.625877,1,1
0.704,0.312,1,0.639651,1,1
0.763,0.929,0,0.176191,0,1
0.628,0.731,1,0.74487,1,1
0.168,0.43,1,0.604186,1,1
0.112,0.328,0,0.147647,0,1
0.628,0.846,1,0.35168,0,0
0.508,0.359,1,0.965966,1,1
0.731,0.0489,0,0.23788,0,1
0.0367,0.784,0,0.0503265,0,1
0.308,0.814,1,0.52349,-1,0
0.0387,0.483,0,0.0642193,0,1
0.772,0.217,1,0.324036,0,0
0.506,0.124,1,0.570893,-1,0
0.654,0.949,0,0.183974,0,1
0.247,0.218,1,0.656688,1,1
0.0127,0.992,0,0.00531058,0,1
0.799,0.889,0,0.193575,0,1
0.147,0.647,1,0.597242,-1,0
